Região,Provincia,Ecorregião Marinha,Zona,x,y
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,52.333,-12.655
Western and Northern Madagascar,Western Indian Ocean,Western Indo-Pacific,Tropical,53.298,-12.742
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,58.056999999999995,14.659
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,57.621,14.385
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,57.397,14.341
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,57.332,14.322000000000001
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,56.145,14.517000000000001
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,49.625,13.652000000000001
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,48.748999999999995,14.905999999999999
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,47.721000000000004,16.171
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,51.273999999999994,18.998
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,53.067,21.197
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,54.081,21.32
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,54.823,21.409000000000002
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,58.361000000000004,21.837
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,58.872,22.131999999999998
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,59.295,22.273000000000003
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,59.998999999999995,22.519000000000002
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,60.368,22.565
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,61.126999999999995,22.66
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,63.137,21.811999999999998
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,63.098,21.656999999999996
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,63.045,21.456999999999997
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,63.026,21.32
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.997,21.23
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.965,21.139
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.887,20.914
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.825,20.781
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.778999999999996,20.703000000000003
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.742,20.629
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.631,20.417
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.55,20.309
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.511,20.237000000000002
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.467,20.177
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.417,20.09
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.346000000000004,19.945
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.293,19.871
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.181000000000004,19.674
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.093999999999994,19.524
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.028,19.2
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,62.0,19.142
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,61.777,18.804000000000002
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,61.583,18.435
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,61.128,17.875999999999998
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,61.08,17.823
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,60.886,17.652
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,60.65,17.195
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,60.236999999999995,16.675
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,60.187,16.609
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,59.958,16.394000000000002
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,59.707,16.24
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,59.635,16.18
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,59.446999999999996,16.077
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,59.38399999999999,16.03
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,59.29,15.984000000000002
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,58.70399999999999,15.11
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,58.617,15.050999999999998
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,58.563,14.977
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,58.361999999999995,14.85
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,58.29600000000001,14.794
Western Arabian Sea,Somali/Arabian,Western Indo-Pacific,Tropical,58.056999999999995,14.659
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,143.005,-35.113
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,143.672,-38.749
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,143.665,-39.138000000000005
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,143.692,-39.25
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,143.746,-39.348
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,143.81799999999998,-39.418
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,144.043,-39.516
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,144.16899999999998,-39.586
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,144.241,-39.641
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,144.349,-39.76
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,144.475,-39.951
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,144.631,-40.233000000000004
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,144.707,-40.321999999999996
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,144.808,-40.38
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,144.85299999999998,-40.556999999999995
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,144.80200000000002,-40.711999999999996
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,144.293,-40.91
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,143.97,-41.033
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,141.533,-42.51
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,140.98,-41.757
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,140.70600000000002,-41.684
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,140.585,-41.669
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,140.166,-41.531000000000006
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,140.10299999999998,-41.508
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,140.031,-41.468
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,139.701,-41.287
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,139.394,-41.178999999999995
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,139.33700000000002,-41.155
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,139.26,-41.115
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,138.985,-40.986000000000004
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,138.85399999999998,-40.891
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,138.80200000000002,-40.859
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,138.556,-40.727
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,138.465,-40.654
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,138.36,-40.593
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,138.024,-40.298
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,137.784,-40.004
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,137.7,-39.938
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,137.631,-39.876
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,137.577,-39.819
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,137.523,-39.758
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,137.42700000000002,-39.658
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,137.35399999999998,-39.577
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,137.19799999999998,-39.423
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,136.882,-39.421
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,136.743,-39.434
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,136.562,-39.417
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,136.407,-39.393
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,136.078,-39.36
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,135.62,-39.219
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,135.442,-39.184
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,134.952,-38.931999999999995
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,134.655,-38.696
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,134.56,-38.635
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,134.181,-38.306999999999995
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,134.03,-38.107
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,133.89600000000002,-37.951
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,138.099,-35.857
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,138.094,-35.604
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,138.425,-35.496
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,139.371,-34.794000000000004
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,141.346,-32.781
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,141.512,-32.919000000000004
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,141.711,-33.052
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,142.06799999999998,-33.474000000000004
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,142.436,-34.135999999999996
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,142.583,-34.619
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,142.626,-34.698
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,142.68,-34.806999999999995
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,142.733,-34.926
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,142.77700000000002,-35.047
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,142.872,-35.104
Western Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate,143.005,-35.113
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.959,22.28
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.959,22.28
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.959,22.28
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.959,22.28
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.91799999999999,22.011
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.85799999999999,21.605999999999998
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.85799999999999,21.605999999999998
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.852,21.590999999999998
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.8,21.455
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.74799999999999,21.32
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.546,20.794
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.545,20.793000000000003
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.545,20.793000000000003
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-84.973,20.034000000000002
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-84.803,19.809
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-84.632,19.582
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-84.632,19.582
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-84.632,19.582
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-84.272,19.532
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-83.40799999999999,19.413
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-83.40799999999999,19.413
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-83.204,19.137
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-82.88799999999999,18.71
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-82.605,18.258
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-82.54,18.155
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-82.35700000000001,17.862000000000002
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-82.28399999999999,17.794
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-82.15,17.669
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-82.15,17.669
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-82.15,17.669
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-82.15,17.669
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-82.175,17.66
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-84.119,16.915
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.319,16.455
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.575,16.089000000000002
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.676,15.944
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.82,15.739
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-86.774,14.298
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-86.774,14.298
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-86.774,14.298
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-86.93299999999999,14.429
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-88.175,14.763
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-89.042,14.995999999999999
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-91.27600000000001,15.936
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-91.369,15.987
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-91.48899999999999,16.053
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-86.992,21.563000000000002
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-86.992,21.563000000000002
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-86.992,21.563000000000002
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-86.992,21.563000000000002
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-86.695,21.769000000000002
Western Caribbean,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical,-85.959,22.28
Western Galapagos Islands,Galapagos,Tropical Eastern Pacific,Tropical,-91.448,-4.234
Western Galapagos Islands,Galapagos,Tropical Eastern Pacific,Tropical,-91.47399999999999,-4.553
Western Galapagos Islands,Galapagos,Tropical Eastern Pacific,Tropical,-91.744,-4.4639999999999995
Western Galapagos Islands,Galapagos,Tropical Eastern Pacific,Tropical,-91.884,-4.386
Western Galapagos Islands,Galapagos,Tropical Eastern Pacific,Tropical,-92.103,-4.275
